"vehicleid","Brand","Model","Year","N_view","N_offer","Seller_Type","Ask_Price","Sale_Price","Target"
556601,"Renault","Express",2023,17,23,"YETKILI SATICI",730000,723000,1
556608,"Citroen","C4 Cactus",2018,16,12,"YETKILI SATICI",820000,797500,1
556631,"Peugeot","2008",2020,135,3,"Satın Alma",1240000,1228000,1
556690,"Peugeot","5008",2023,19,0,"YETKILI SATICI",1760000,1740000,1
556713,"Peugeot","207",2006,209,18,"YETKILI SATICI",255000,0,3
556714,"Renault","Clio",2014,61,3,"YETKILI SATICI",480000,473100,1
556757,"Renault","Clio",2021,177,4,"YETKILI SATICI",560000,560000,2
556760,"Renault","Megane",2020,41,4,"YETKILI SATICI",780000,774500,1
556777,"Opel","Astra",2012,42,6,"YETKILI SATICI",430000,425000,2
556800,"Peugeot","2008",2023,68,6,"RAC",1325000,1300000,1
556810,"Renault","Megane",2017,119,17,"FILO",680000,0,3
556811,"Renault","Megane",2018,46,15,"FILO",725000,725000,1
556816,"Opel","Insignia",2017,100,67,"FILO",780000,731500,4
556817,"Renault","Megane",2017,61,13,"FILO",725000,0,2
556820,"Renault","Symbol",2012,211,20,"FILO",340000,304500,4
556872,"Opel","Astra",2013,0,0,"Satın Alma",615000,615000,1
556925,"Citroen","C5 AirCross",2023,222,11,"FILO",1470000,0,3
556926,"Citroen","C5 AirCross",2023,36,6,"FILO",1460000,0,2
556941,"Peugeot","3008",2022,0,0,"Satın Alma",1700000,1700000,1
556960,"Peugeot","2008",2020,68,70,"Satın Alma",1130000,1188000,1
557005,"Peugeot","3008",2019,128,76,"Satın Alma",1185000,1240000,1
557019,"Renault","Taliant",2022,37,4,"YETKILI SATICI",685000,0,2
557020,"Renault","Taliant",2022,130,32,"YETKILI SATICI",685000,0,4
557021,"Renault","Taliant",2022,41,1,"YETKILI SATICI",685000,0,2
557022,"Renault","Taliant",2022,57,7,"YETKILI SATICI",660000,646700,3
557023,"Renault","Taliant",2022,55,2,"YETKILI SATICI",735000,0,4
557024,"Renault","Taliant",2022,50,4,"YETKILI SATICI",735000,698200,4
557025,"Renault","Taliant",2022,25,5,"YETKILI SATICI",735000,699000,3
557026,"Renault","Taliant",2022,34,4,"YETKILI SATICI",735000,697800,4
557027,"Renault","Taliant",2022,28,6,"YETKILI SATICI",735000,700500,2
557028,"Renault","Taliant",2022,6,2,"YETKILI SATICI",735000,704000,1
557029,"Renault","Clio",2021,284,11,"YETKILI SATICI",735000,7e+05,4
557031,"Renault","Clio",2021,108,16,"YETKILI SATICI",755000,7e+05,2
557032,"Renault","Clio",2022,26,10,"YETKILI SATICI",770000,756500,1
557033,"Renault","Clio",2022,56,13,"YETKILI SATICI",770000,753000,1
557034,"Renault","Clio",2022,45,20,"YETKILI SATICI",770000,755000,1
557035,"Renault","Clio",2022,123,6,"YETKILI SATICI",770000,726000,4
557037,"Renault","Megane",2020,111,10,"YETKILI SATICI",780000,0,4
557094,"Renault","Scenic",2012,50,6,"YETKILI SATICI",550000,549000,2
557095,"Opel","Astra",1994,51,13,"YETKILI SATICI",110000,104500,1
557097,"Renault","Clio",2020,63,22,"Satın Alma",555000,559000,2
557167,"Opel","Corsa",2017,23,0,"RAC",605000,599000,1
557174,"Renault","Clio",2018,33,1,"RAC",484000,0,3
557176,"Renault","Clio",2019,190,0,"RAC",495000,495000,2
557177,"Renault","Clio",2019,35,10,"RAC",560000,558000,1
557183,"Renault","Clio",2018,38,2,"RAC",560000,554300,1
557189,"Opel","Corsa",2016,196,0,"RAC",545000,0,2
557266,"Peugeot","3008",2020,150,5,"Satın Alma",1330000,1322000,3
557269,"Renault","Austral",2023,81,58,"Satın Alma",1450000,1471000,1
557430,"Peugeot","301",2016,32,2,"YETKILI SATICI",420000,395500,1
557435,"Peugeot","Boxer",2016,25,10,"YETKILI SATICI",420000,399500,1
557443,"Peugeot","2008",2020,120,50,"Satın Alma",910000,901000,3
557465,"Renault","Clio",2021,130,44,"RAC",689000,696500,1
557466,"Renault","Clio",2021,81,10,"RAC",650000,643000,1
557535,"Peugeot","3008",2019,0,0,"Satın Alma",1365000,1365000,1
557586,"Renault","Clio",2022,279,3,"RAC",720000,0,4
557594,"Renault","Clio",2022,193,2,"RAC",780000,766000,3
557605,"Citroen","C-Elysee",2021,23,3,"RAC",620000,610000,1
557606,"Citroen","C-Elysee",2022,27,8,"RAC",630000,0,3
557834,"Renault","Clio",2020,49,5,"RAC",715000,714500,1
557835,"Renault","Clio",2020,50,3,"RAC",740000,741500,1
557837,"Renault","Clio",2020,10,6,"RAC",730000,731000,1
557840,"Renault","Clio",2020,183,14,"RAC",710000,713000,4
557888,"Renault","Megane",2021,40,1,"FILO",1140000,1129000,1
557889,"Renault","Megane",2021,97,8,"FILO",1130000,0,3
557890,"Renault","Megane",2021,66,8,"FILO",1195000,1170500,2
557891,"Renault","Megane",2021,69,6,"FILO",8e+05,0,3
557897,"Peugeot","308",2020,12,8,"RAC",8e+05,795000,1
557903,"Peugeot","301",2020,29,3,"RAC",520000,515000,1
557906,"Peugeot","301",2020,17,5,"RAC",510000,502400,1
557908,"Peugeot","301",2020,47,5,"RAC",475000,465800,1
557942,"Opel","Astra",2020,36,15,"UYE",7e+05,695000,1
557955,"Renault","Clio",2020,59,2,"RAC",710000,710500,2
557956,"Renault","Clio",2020,98,13,"RAC",680000,682500,4
558074,"Citroen","C-Elysee",2023,51,13,"RAC",715000,715500,1
558083,"Opel","Astra",2017,0,0,"Satın Alma",862500,862500,1
558087,"Citroen","C3",2021,26,0,"YETKILI SATICI",632100,632100,3
558112,"Renault","Clio",2019,49,3,"RAC",475000,469000,3
558115,"Renault","Clio",2019,25,1,"RAC",535000,524000,1
558224,"Peugeot","3008",2019,81,23,"Satın Alma",1280000,1287000,1
558239,"Renault","Symbol",2016,38,14,"UYE",340000,335000,1
558241,"Opel","Mokka",2023,25,7,"RAC",1075000,1064000,1
558243,"Renault","Clio",2023,98,6,"RAC",870000,864500,3
558258,"Renault","Trafic",2015,35,8,"YETKILI SATICI",485000,470000,1
558272,"Opel","Corsa",2022,65,41,"RAC",835000,862000,1
558273,"Renault","Clio",2023,56,20,"RAC",882000,875000,1
558283,"Citroen","C-Elysee",2015,28,64,"YETKILI SATICI",430000,448000,1
558298,"Citroen","C-Elysee",2022,25,2,"RAC",640000,626500,1
558367,"Renault","Clio",2020,102,5,"RAC",705000,0,4
558368,"Renault","Clio",2020,637,0,"RAC",680000,0,4
558369,"Renault","Clio",2020,106,4,"RAC",745000,745000,1
558373,"Renault","Clio",2020,61,7,"RAC",745000,744500,1
558374,"Renault","Clio",2020,393,4,"RAC",670000,670000,4
558378,"Renault","Clio",2020,80,7,"RAC",710000,0,4
558395,"Renault","Symbol",2020,51,1,"FILO",560000,536500,1
558396,"Renault","Symbol",2020,87,6,"FILO",560000,0,2
558398,"Renault","Symbol",2020,47,11,"FILO",560000,527500,1
558399,"Renault","Symbol",2020,44,4,"FILO",545000,522000,1
558409,"Renault","Clio",2020,88,6,"RAC",713000,0,3
558410,"Renault","Clio",2020,228,3,"RAC",670000,669500,3
558412,"Renault","Clio",2020,74,22,"RAC",720000,726000,1
558413,"Renault","Clio",2020,522,0,"RAC",695000,0,4
558414,"Renault","Clio",2020,39,6,"RAC",715000,714500,1
558415,"Renault","Clio",2020,77,8,"RAC",715000,714500,1
558416,"Renault","Clio",2020,54,12,"RAC",745000,744600,1
558417,"Renault","Clio",2020,50,9,"RAC",730000,730200,1
558418,"Renault","Clio",2020,34,2,"RAC",7e+05,699500,2
558420,"Renault","Clio",2020,52,3,"RAC",710000,709500,1
558423,"Renault","Clio",2020,281,2,"RAC",675000,675000,4
558424,"Renault","Clio",2020,15,2,"RAC",712000,713000,1
558427,"Renault","Clio",2020,42,10,"RAC",740000,739500,1
558428,"Renault","Clio",2020,59,2,"RAC",685000,684000,3
558429,"Renault","Clio",2020,30,15,"RAC",702000,702200,1
558430,"Renault","Clio",2020,363,4,"RAC",719000,719000,2
558431,"Renault","Clio",2020,39,9,"RAC",697000,696500,2
558435,"Renault","Clio",2020,115,9,"RAC",705000,704500,3
558439,"Renault","Clio",2020,296,5,"RAC",755000,754500,2
558440,"Renault","Clio",2020,311,7,"RAC",690000,689500,4
558443,"Renault","Clio",2020,43,14,"RAC",725000,724500,1
558446,"Renault","Clio",2020,34,8,"RAC",720000,720100,1
558447,"Renault","Clio",2020,492,0,"RAC",695000,0,4
558448,"Renault","Clio",2020,41,6,"RAC",713000,712500,1
558449,"Renault","Clio",2020,170,6,"RAC",710000,710000,3
558451,"Renault","Clio",2020,26,4,"RAC",712000,711500,1
558452,"Renault","Clio",2020,164,12,"RAC",748000,747000,2
558478,"Peugeot","5008",2019,69,3,"YETKILI SATICI",1215000,1172500,2
558482,"Renault","Fluence",2015,73,35,"Satın Alma",485000,490000,1
558531,"Opel","Astra",2017,35,3,"RAC",625000,618300,1
558543,"Peugeot","2008",2019,0,0,"Satın Alma",970000,970000,1
558546,"Citroen","C3",2022,0,0,"Satın Alma",1048650,1048650,1
558623,"Renault","Clio",2020,60,3,"RAC",680000,582000,2
558629,"Renault","Clio",2020,59,8,"RAC",7e+05,7e+05,1
558666,"Peugeot","3008",2022,0,0,"Satın Alma",1525000,1525000,1
558689,"Renault","Clio",2021,23,13,"YETKILI SATICI",570000,527000,1
558690,"Renault","Clio",2021,12,43,"YETKILI SATICI",520000,513000,1
558691,"Renault","Clio",2021,19,1,"YETKILI SATICI",570000,527500,1
558692,"Renault","Clio",2021,20,8,"YETKILI SATICI",570000,528000,1
558693,"Renault","Clio",2021,42,4,"YETKILI SATICI",570000,540000,1
558694,"Renault","Clio",2021,57,3,"YETKILI SATICI",570000,0,2
558695,"Renault","Clio",2021,58,10,"YETKILI SATICI",570000,0,3
558696,"Renault","Clio",2021,69,19,"YETKILI SATICI",535000,535000,4
558698,"Renault","Clio",2021,12,6,"YETKILI SATICI",570000,535500,1
558699,"Renault","Clio",2021,32,7,"YETKILI SATICI",570000,530500,2
558700,"Renault","Clio",2021,19,2,"YETKILI SATICI",570000,534500,1
558702,"Renault","Clio",2021,62,13,"YETKILI SATICI",530000,530000,4
558703,"Renault","Clio",2021,14,8,"YETKILI SATICI",570000,534000,1
558715,"Peugeot","5008",2020,49,73,"Satın Alma",1350000,1375500,1
558716,"Citroen","C5 AirCross",2020,0,0,"Satın Alma",1360000,1360000,1
558747,"Citroen","C5 AirCross",2020,0,0,"Satın Alma",1270000,1270000,1
558755,"Renault","Clio",2019,16,1,"RAC",555000,549500,1
558756,"Renault","Megane",2019,38,3,"RAC",767000,760500,1
558779,"Opel","Corsa",2023,22,10,"RAC",850000,845000,1
558804,"Citroen","Berlingo",2011,34,4,"YETKILI SATICI",255000,252000,1
558805,"Citroen","C-Elysee",2013,62,66,"YETKILI SATICI",350000,350000,1
558814,"Opel","Insignia",2018,43,3,"FILO",1e+06,1e+06,1
558847,"Renault","Clio",2020,160,39,"RAC",715000,0,2
558848,"Renault","Clio",2020,67,22,"RAC",715000,715400,1
558850,"Renault","Clio",2020,76,6,"RAC",715000,0,2
558852,"Renault","Clio",2020,77,4,"RAC",713000,712500,1
558853,"Renault","Clio",2020,47,33,"RAC",715200,715200,3
558855,"Renault","Clio",2020,25,7,"RAC",720000,719700,1
558856,"Renault","Clio",2020,26,8,"RAC",715000,714500,1
558857,"Renault","Clio",2020,68,12,"RAC",713000,712600,1
558858,"Renault","Clio",2020,181,10,"RAC",694000,0,3
558868,"Citroen","C-Elysee",2023,49,15,"RAC",650000,0,2
558878,"Peugeot","2008",2022,62,30,"RAC",1150000,1174000,1
558908,"Citroen","C3 AirCross",2022,39,9,"RAC",9e+05,976500,1
558928,"Citroen","C-Elysee",2023,30,26,"RAC",670000,669500,1
558929,"Renault","Clio",2023,43,6,"RAC",770000,769000,1
558960,"Opel","Mokka-e",2023,33,24,"Satın Alma",990000,1e+06,1
558977,"Peugeot","308",2018,35,7,"Satın Alma",725000,725000,2
559018,"Renault","Talisman",2021,56,7,"FILO",1350000,1340000,1
559019,"Renault","Talisman",2020,42,2,"FILO",1150000,1142000,1
559058,"Opel","Astra",2017,34,0,"Satın Alma",870000,870000,2
559065,"Renault","Megane",2021,22,6,"YETKILI SATICI",875000,874500,1
559209,"Citroen","C5 AirCross",2020,0,0,"Satın Alma",1350000,1350000,1
559239,"Opel","Astra",2017,38,38,"RAC",604000,0,3
559240,"Citroen","C-Elysee",2022,22,8,"RAC",650000,639000,1
559246,"Citroen","C-Elysee",2023,18,28,"FILO",650000,689000,1
559247,"Citroen","e-C4",2023,28,8,"FILO",1150000,1100000,1
559248,"Citroen","C4",2022,9,1,"FILO",1120000,1089500,1
559253,"Peugeot","3008",2023,31,12,"FILO",1440000,1399000,1
559262,"Renault","Clio",2018,202,2,"RAC",524000,524000,3
559267,"Opel","Corsa",2015,558,0,"RAC",504500,504500,4
559268,"Renault","Clio",2019,134,12,"RAC",484000,0,4
559275,"Renault","Clio",2018,34,2,"RAC",555000,548800,1
559281,"Renault","Megane",2013,97,92,"YETKILI SATICI",445000,0,2
559286,"Renault","Symbol",2011,75,4,"YETKILI SATICI",290000,289500,1
559289,"Renault","Talisman",2017,49,3,"Satın Alma",1075000,1065500,1
559314,"Peugeot","206 +",2012,49,2,"Satın Alma",385000,378000,1
559329,"Peugeot","308",2011,37,7,"Satın Alma",470000,465000,1
559331,"Renault","Fluence",2016,58,10,"YETKILI SATICI",395000,396000,1
559420,"Peugeot","208",2016,50,51,"Satın Alma",570000,583500,1
559425,"Citroen","C3 AirCross",2022,31,9,"RAC",960000,959000,1
559431,"Renault","Symbol",2013,61,20,"FILO",NA,371000,1
559432,"Renault","Symbol",2014,80,12,"FILO",NA,0,2
559433,"Renault","Symbol",2016,81,2,"FILO",NA,418500,1
559435,"Renault","Symbol",2014,103,5,"FILO",NA,330000,2
559484,"Renault","Megane",2021,65,1,"FILO",890000,788000,1
559511,"Peugeot","2008",2020,36,1,"Satın Alma",1040000,1029500,1
559516,"Citroen","C5 AirCross",2021,0,0,"Satın Alma",1400000,1400000,1
559525,"Opel","Mokka",2022,0,0,"Satın Alma",1196655,1196655,1
559552,"Renault","Symbol",2014,38,23,"RAC",325000,318000,1
559553,"Citroen","C-Elysee",2014,47,40,"RAC",325000,327000,1
559555,"Peugeot","301",2014,30,13,"RAC",345000,331000,1
559556,"Renault","Symbol",2014,50,7,"RAC",325000,317500,1
559557,"Renault","Clio",2014,51,3,"RAC",370000,360000,1
559558,"Citroen","C3 AirCross",2021,184,1,"FILO",809000,0,4
559579,"Renault","Megane",2020,67,10,"RAC",797000,797000,1
559581,"Renault","Megane",2021,51,1,"RAC",780000,780000,1
559584,"Renault","Megane",2022,183,8,"RAC",855500,862500,2
559588,"Renault","Megane",2022,43,48,"RAC",820000,837500,1
559644,"Renault","Megane",2021,116,5,"FILO",935000,905000,1
559649,"Renault","Megane",2021,40,9,"FILO",875000,865000,1
559650,"Renault","Megane",2021,198,6,"FILO",1125000,1100000,1
559651,"Renault","Megane",2021,119,2,"FILO",1125000,1090000,1
559659,"Opel","Corsa-e",2023,20,25,"Satın Alma",835000,849000,1
559687,"Citroen","C-Elysee",2014,31,53,"RAC",325000,340500,1
559713,"Renault","Clio",2022,37,14,"RAC",730000,720000,1
559827,"Renault","Megane",2023,0,0,"Satın Alma",1130000,1130000,1
559836,"Citroen","C4 Grand Picasso",2013,28,14,"Satın Alma",540000,538500,1
559856,"Renault","Megane",2021,73,4,"RAC",797000,798100,1
559873,"Opel","Mokka",2022,58,52,"Satın Alma",1030000,1043500,1
559876,"Renault","Taliant",2022,31,10,"RAC",650000,640500,1
559920,"Peugeot","408",2023,51,4,"Satın Alma",1550000,1540000,1
559925,"Opel","Astra",2012,36,4,"Satın Alma",440000,436000,1
559935,"Peugeot","3008",2018,129,75,"Satın Alma",1065000,1251000,1
559988,"Renault","Clio",2020,138,79,"FILO",NA,764500,1
559992,"Peugeot","208",2013,58,2,"YETKILI SATICI",540000,535200,1
559997,"Renault","Kangoo Express",2014,47,17,"YETKILI SATICI",265000,261500,1
560002,"Renault","Talisman",2021,613,2,"FILO",1300000,1270000,4
560005,"Renault","Megane",2021,199,0,"FILO",1050000,0,3
560006,"Renault","Megane",2021,45,4,"FILO",1050000,1040500,1
560007,"Renault","Megane",2021,31,5,"FILO",1080000,1059500,1
560009,"Renault","Megane",2021,98,11,"FILO",1085000,1063500,1
560010,"Renault","Megane",2021,43,4,"FILO",1070000,1052300,1
560011,"Renault","Megane",2021,75,7,"FILO",1085000,1062000,1
560012,"Renault","Megane",2021,61,30,"FILO",1085000,1078500,1
560014,"Renault","Megane",2021,402,1,"FILO",1e+06,0,3
560021,"Renault","Megane",2021,43,4,"FILO",870000,861600,1
560023,"Renault","Megane",2021,37,24,"FILO",840000,832200,1
560035,"Peugeot","408",2023,58,1,"FILO",1390000,1350000,1
560063,"Peugeot","301",2020,26,16,"FILO",520000,521500,1
560065,"Peugeot","301",2020,37,37,"FILO",525000,535000,1
560084,"Renault","Clio",2020,22,4,"FILO",730000,708100,1
560089,"Renault","Symbol",2015,61,11,"FILO",NA,400500,1
560209,"Renault","Megane",2021,37,4,"FILO",790000,770500,1
560210,"Renault","Megane",2021,55,3,"FILO",810000,810600,2
560212,"Citroen","C3 AirCross",2021,167,8,"FILO",920000,0,3
560213,"Renault","Megane",2021,49,37,"FILO",870000,879500,1
560214,"Renault","Megane",2021,34,101,"FILO",780000,819000,1
560232,"Opel","Corsa",2017,51,12,"RAC",595000,590000,2
560258,"Renault","Clio",2018,64,6,"RAC",545000,540000,1
560271,"Renault","Megane",2017,87,1,"YETKILI SATICI",770900,730500,1
560284,"Renault","Megane",2020,34,6,"RAC",712000,715500,1
560285,"Renault","Megane",2020,59,8,"RAC",720000,720000,1
560398,"Renault","Megane",2017,139,58,"Satın Alma",7e+05,750000,2
560419,"Opel","Insignia",2020,129,3,"RAC",1150000,0,4
560423,"Opel","Grandland",2022,130,21,"RAC",1340000,1300000,3
560424,"Opel","Grandland",2022,69,2,"RAC",1330000,1282500,2
560439,"Citroen","C-Elysee",2020,50,38,"RAC",580000,575500,1
560468,"Citroen","C4",2023,72,57,"YETKILI SATICI",1e+06,1022000,1
560482,"Renault","Clio",2023,44,46,"RAC",775000,784000,1
560487,"Renault","Clio",2023,54,16,"RAC",870000,770500,1
560494,"Opel","Crossland",2023,94,17,"YETKILI SATICI",910000,0,3
560495,"Opel","Crossland",2023,77,25,"YETKILI SATICI",915000,910500,1
560496,"Opel","Crossland",2023,35,7,"YETKILI SATICI",915000,905000,1
560497,"Renault","Taliant",2022,219,5,"YETKILI SATICI",590000,0,3
560498,"Opel","Crossland",2023,59,32,"YETKILI SATICI",915000,915500,1
560500,"Opel","Crossland",2023,20,12,"YETKILI SATICI",915000,910000,1
560503,"Opel","Crossland",2023,26,30,"YETKILI SATICI",915000,916500,1
560504,"Opel","Crossland",2023,40,16,"YETKILI SATICI",915000,906500,1
560505,"Opel","Crossland",2023,23,14,"YETKILI SATICI",915000,901000,1
560506,"Opel","Crossland",2023,32,3,"YETKILI SATICI",910000,905000,1
560507,"Opel","Crossland",2023,32,13,"YETKILI SATICI",915000,905000,1
560517,"Renault","Megane",2020,73,41,"RAC",694000,708500,1
560542,"Renault","Megane",2021,62,2,"FILO",1080000,1068500,1
560543,"Renault","Megane",2021,208,2,"FILO",1010000,967400,3
560544,"Renault","Megane",2021,322,0,"FILO",1030000,0,2
560545,"Renault","Megane",2021,50,10,"FILO",910000,911000,1
560549,"Renault","Megane",2021,40,8,"FILO",880000,873000,1
560551,"Renault","Megane",2021,63,73,"FILO",915000,946000,1
560553,"Renault","Megane",2021,111,118,"FILO",925000,960500,1
560566,"Peugeot","208",2012,26,4,"Satın Alma",440000,436000,1
560575,"Renault","Clio",2014,29,12,"Satın Alma",545000,540000,1
560635,"Renault","Clio",2022,358,0,"UYE",6e+05,6e+05,2
560678,"Citroen","C3",2020,37,18,"UYE",7e+05,0,3
560710,"Renault","Megane",2020,45,21,"RAC",739000,742500,1
560719,"Renault","Clio",2020,99,26,"RAC",730000,737500,1
560779,"Citroen","C3 AirCross",2022,60,33,"RAC",985000,995500,1
560780,"Citroen","C-Elysee",2022,26,4,"RAC",715000,689500,1
560781,"Citroen","C-Elysee",2022,28,3,"RAC",685000,678000,1
560785,"Renault","Clio",2023,107,67,"RAC",710000,730500,1
560786,"Opel","Corsa",2023,53,3,"RAC",875000,868500,1
560787,"Renault","Clio",2023,183,11,"RAC",725000,703500,3
560788,"Renault","Clio",2023,39,16,"RAC",710000,721000,1
560789,"Renault","Clio",2022,47,21,"RAC",6e+05,613000,1
560790,"Peugeot","2008",2023,243,9,"RAC",1300000,0,3
560791,"Renault","Clio",2023,78,11,"RAC",690000,0,2
560809,"Opel","Mokka",2022,62,12,"UYE",940000,921920,1
560874,"Peugeot","207",2011,0,0,"Satın Alma",470000,470000,1
560878,"Opel","Meriva",2004,71,16,"YETKILI SATICI",340000,329000,2
560884,"Renault","Kangoo Express",2011,71,23,"YETKILI SATICI",170000,177500,1
560888,"Citroen","C3 Picasso",2010,38,2,"YETKILI SATICI",385000,384500,1
560890,"Renault","Clio",2014,123,18,"YETKILI SATICI",420000,0,2
560908,"Renault","Megane",2021,46,6,"FILO",1080000,1067600,1
560909,"Renault","Megane",2021,74,6,"FILO",1090000,1074500,1
560910,"Renault","Megane",2021,119,28,"FILO",1090000,1080500,1
560911,"Renault","Megane",2021,62,36,"FILO",1080000,1082500,1
560912,"Renault","Megane",2021,132,39,"FILO",1090000,1079000,1
560913,"Renault","Megane",2021,176,4,"FILO",1090000,1065500,1
560914,"Renault","Megane",2021,63,4,"FILO",1080000,1061000,1
560929,"Opel","Corsa",2012,100,6,"YETKILI SATICI",450000,440000,2
560963,"Citroen","C-Elysee",2014,47,5,"RAC",330000,312500,2
560966,"Opel","Grandland X",2020,34,7,"RAC",990000,902500,1
560969,"Renault","Megane",2021,68,11,"FILO",860000,852500,1
560972,"Renault","Megane",2021,54,1,"FILO",770000,753700,1
560973,"Renault","Megane",2021,53,31,"FILO",750000,736500,1
560974,"Renault","Megane",2021,70,7,"FILO",810000,786500,1
560975,"Renault","Megane",2021,35,2,"FILO",810000,794600,1
560976,"Renault","Megane",2021,42,5,"FILO",820000,801000,1
560977,"Renault","Megane",2021,67,25,"FILO",790000,768500,1
560978,"Renault","Megane",2021,57,2,"FILO",850000,841300,1
560979,"Renault","Megane",2021,551,1,"FILO",770000,770300,2
560989,"Citroen","C-Elysee",2019,49,9,"YETKILI SATICI",445000,443500,2
560994,"Renault","Megane",2021,32,146,"RAC",780000,848500,1
560996,"Renault","Clio",2023,112,22,"RAC",875000,0,2
560997,"Citroen","C-Elysee",2023,113,9,"RAC",715000,714500,2
560998,"Opel","Corsa",2023,69,43,"RAC",885000,896000,1
561000,"Citroen","C-Elysee",2023,123,5,"RAC",710000,700500,3
561010,"Peugeot","3008",2023,100,25,"RAC",1525000,1539000,1
561011,"Renault","Clio",2023,89,75,"RAC",775000,802000,1
561012,"Renault","Taliant",2022,33,1,"RAC",7e+05,690500,1
561014,"Peugeot","408",2023,83,48,"RAC",1390000,1403000,1
561016,"Peugeot","2008",2022,115,10,"RAC",1300000,1294000,1
